Cause of death,Age of mother,Mother's education,Birth weight,Age of infant at death,Deaths,Births,Death rate per 1000,Year
#Chronic respiratory disease originating in the perinatal period (P27),30-34 years,12 years,500 - 999 grams,28 - 364 days,10.0,1306.0,7.71 (Unreliable),2003
#Atelectasis (P28.0-P28.1),20-24 years,9 - 11 years,500 - 999 grams,1 - 23 hours,10.0,1213.0,8.35 (Unreliable),2003
#Atelectasis (P28.0-P28.1),20-24 years,12 years,500 - 999 grams,1 - 23 hours,10.0,2456.0,4.15 (Unreliable),2003
#Atelectasis (P28.0-P28.1),30-34 years,12 years,500 - 999 grams,1 - 23 hours,13.0,1306.0,10.12 (Unreliable),2003
Infections specific to the perinatal period (P35-P39),15-19 years,9 - 11 years,500 - 999 grams,7 - 27 days,25.0,1607.0,15.63,2003
Infections specific to the perinatal period (P35-P39),15-19 years,12 years,500 - 999 grams,7 - 27 days,15.0,995.0,15.10 (Unreliable),2003
Infections specific to the perinatal period (P35-P39),20-24 years,9 - 11 years,500 - 999 grams,7 - 27 days,19.0,1213.0,15.74 (Unreliable),2003
Infections specific to the perinatal period (P35-P39),20-24 years,12 years,500 - 999 grams,7 - 27 days,31.0,2456.0,12.66,2003
Infections specific to the perinatal period (P35-P39),20-24 years,13 - 15 years,500 - 999 grams,7 - 27 days,15.0,1222.0,12.31 (Unreliable),2003
Infections specific to the perinatal period (P35-P39),25-29 years,12 years,500 - 999 grams,1 - 6 days,14.0,1748.0,8.14 (Unreliable),2003
Infections specific to the perinatal period (P35-P39),25-29 years,12 years,500 - 999 grams,7 - 27 days,32.0,1748.0,18.45,2003
Infections specific to the perinatal period (P35-P39),25-29 years,13 - 15 years,500 - 999 grams,7 - 27 days,20.0,1306.0,15.4,2003
Infections specific to the perinatal period (P35-P39),25-29 years,16 years and over,500 - 999 grams,7 - 27 days,19.0,1182.0,16.10 (Unreliable),2003
Infections specific to the perinatal period (P35-P39),30-34 years,12 years,500 - 999 grams,7 - 27 days,10.0,1306.0,7.68 (Unreliable),2003
Infections specific to the perinatal period (P35-P39),30-34 years,13 - 15 years,500 - 999 grams,7 - 27 days,14.0,1115.0,12.62 (Unreliable),2003
Infections specific to the perinatal period (P35-P39),30-34 years,16 years and over,500 - 999 grams,7 - 27 days,12.0,1671.0,7.22 (Unreliable),2003
Infections specific to the perinatal period (P35-P39),35-39 years,13 - 15 years,500 - 999 grams,7 - 27 days,13.0,635.0,20.57 (Unreliable),2003
#Bacterial sepsis of newborn (P36),15-19 years,9 - 11 years,500 - 999 grams,7 - 27 days,20.0,1607.0,12.52,2003
#Bacterial sepsis of newborn (P36),15-19 years,12 years,500 - 999 grams,7 - 27 days,10.0,995.0,10.06 (Unreliable),2003
#Bacterial sepsis of newborn (P36),20-24 years,9 - 11 years,500 - 999 grams,7 - 27 days,16.0,1213.0,13.25 (Unreliable),2003
#Bacterial sepsis of newborn (P36),20-24 years,12 years,500 - 999 grams,7 - 27 days,27.0,2456.0,11.03,2003
#Bacterial sepsis of newborn (P36),20-24 years,13 - 15 years,500 - 999 grams,7 - 27 days,14.0,1222.0,11.49 (Unreliable),2003
#Bacterial sepsis of newborn (P36),25-29 years,12 years,500 - 999 grams,1 - 6 days,13.0,1748.0,7.57 (Unreliable),2003
#Bacterial sepsis of newborn (P36),25-29 years,12 years,500 - 999 grams,7 - 27 days,29.0,1748.0,16.72,2003
#Bacterial sepsis of newborn (P36),25-29 years,13 - 15 years,500 - 999 grams,7 - 27 days,18.0,1306.0,13.86 (Unreliable),2003
#Bacterial sepsis of newborn (P36),25-29 years,16 years and over,500 - 999 grams,7 - 27 days,16.0,1182.0,13.57 (Unreliable),2003
#Bacterial sepsis of newborn (P36),30-34 years,13 - 15 years,500 - 999 grams,7 - 27 days,12.0,1115.0,10.80 (Unreliable),2003
#Bacterial sepsis of newborn (P36),30-34 years,16 years and over,500 - 999 grams,7 - 27 days,12.0,1671.0,7.22 (Unreliable),2003
#Bacterial sepsis of newborn (P36),35-39 years,13 - 15 years,500 - 999 grams,7 - 27 days,12.0,635.0,18.98 (Unreliable),2003
Hemorrhagic and hematological disorders of newborn (P50-P61),15-19 years,9 - 11 years,500 - 999 grams,1 - 6 days,18.0,1607.0,11.40 (Unreliable),2003
Hemorrhagic and hematological disorders of newborn (P50-P61),15-19 years,9 - 11 years,500 - 999 grams,7 - 27 days,15.0,1607.0,9.37 (Unreliable),2003
Hemorrhagic and hematological disorders of newborn (P50-P61),15-19 years,12 years,500 - 999 grams,1 - 6 days,20.0,995.0,20.33,2003
Hemorrhagic and hematological disorders of newborn (P50-P61),20-24 years,9 - 11 years,500 - 999 grams,1 - 6 days,19.0,1213.0,15.95 (Unreliable),2003
Hemorrhagic and hematological disorders of newborn (P50-P61),20-24 years,9 - 11 years,500 - 999 grams,7 - 27 days,10.0,1213.0,8.27 (Unreliable),2003
Hemorrhagic and hematological disorders of newborn (P50-P61),20-24 years,12 years,500 - 999 grams,1 - 6 days,29.0,2456.0,11.62,2003
Hemorrhagic and hematological disorders of newborn (P50-P61),20-24 years,12 years,500 - 999 grams,7 - 27 days,20.0,2456.0,8.17,2003
Hemorrhagic and hematological disorders of newborn (P50-P61),20-24 years,13 - 15 years,500 - 999 grams,1 - 6 days,10.0,1222.0,8.28 (Unreliable),2003
Hemorrhagic and hematological disorders of newborn (P50-P61),25-29 years,12 years,500 - 999 grams,1 - 6 days,21.0,1748.0,12.25,2003
Hemorrhagic and hematological disorders of newborn (P50-P61),25-29 years,12 years,500 - 999 grams,7 - 27 days,13.0,1748.0,7.46 (Unreliable),2003
Hemorrhagic and hematological disorders of newborn (P50-P61),25-29 years,13 - 15 years,500 - 999 grams,1 - 6 days,14.0,1306.0,10.84 (Unreliable),2003
Hemorrhagic and hematological disorders of newborn (P50-P61),25-29 years,13 - 15 years,500 - 999 grams,7 - 27 days,13.0,1306.0,10.02 (Unreliable),2003
Hemorrhagic and hematological disorders of newborn (P50-P61),25-29 years,16 years and over,500 - 999 grams,1 - 6 days,18.0,1182.0,15.51 (Unreliable),2003
Hemorrhagic and hematological disorders of newborn (P50-P61),30-34 years,12 years,500 - 999 grams,1 - 6 days,13.0,1306.0,10.03 (Unreliable),2003
Hemorrhagic and hematological disorders of newborn (P50-P61),30-34 years,13 - 15 years,500 - 999 grams,1 - 6 days,11.0,1115.0,9.97 (Unreliable),2003
Hemorrhagic and hematological disorders of newborn (P50-P61),30-34 years,13 - 15 years,500 - 999 grams,7 - 27 days,11.0,1115.0,9.92 (Unreliable),2003
Hemorrhagic and hematological disorders of newborn (P50-P61),30-34 years,16 years and over,500 - 999 grams,1 - 6 days,31.0,1671.0,18.81,2003
Hemorrhagic and hematological disorders of newborn (P50-P61),30-34 years,16 years and over,500 - 999 grams,7 - 27 days,16.0,1671.0,9.59 (Unreliable),2003
"#Neonatal hemorrhage (P50-P52,P54)",15-19 years,9 - 11 years,500 - 999 grams,1 - 6 days,15.0,1607.0,9.49 (Unreliable),2003
"#Neonatal hemorrhage (P50-P52,P54)",15-19 years,9 - 11 years,500 - 999 grams,7 - 27 days,13.0,1607.0,8.12 (Unreliable),2003
"#Neonatal hemorrhage (P50-P52,P54)",15-19 years,12 years,500 - 999 grams,1 - 6 days,20.0,995.0,20.33,2003
"#Neonatal hemorrhage (P50-P52,P54)",20-24 years,9 - 11 years,500 - 999 grams,1 - 6 days,19.0,1213.0,15.95 (Unreliable),2003
"#Neonatal hemorrhage (P50-P52,P54)",20-24 years,12 years,500 - 999 grams,1 - 6 days,26.0,2456.0,10.77,2003
"#Neonatal hemorrhage (P50-P52,P54)",20-24 years,12 years,500 - 999 grams,7 - 27 days,20.0,2456.0,8.17,2003
"#Neonatal hemorrhage (P50-P52,P54)",20-24 years,13 - 15 years,500 - 999 grams,1 - 6 days,10.0,1222.0,8.28 (Unreliable),2003
"#Neonatal hemorrhage (P50-P52,P54)",25-29 years,12 years,500 - 999 grams,1 - 6 days,21.0,1748.0,12.25,2003
"#Neonatal hemorrhage (P50-P52,P54)",25-29 years,12 years,500 - 999 grams,7 - 27 days,13.0,1748.0,7.46 (Unreliable),2003
"#Neonatal hemorrhage (P50-P52,P54)",25-29 years,13 - 15 years,500 - 999 grams,1 - 6 days,11.0,1306.0,8.51 (Unreliable),2003
"#Neonatal hemorrhage (P50-P52,P54)",25-29 years,13 - 15 years,500 - 999 grams,7 - 27 days,12.0,1306.0,9.26 (Unreliable),2003
"#Neonatal hemorrhage (P50-P52,P54)",25-29 years,16 years and over,500 - 999 grams,1 - 6 days,18.0,1182.0,15.51 (Unreliable),2003
"#Neonatal hemorrhage (P50-P52,P54)",30-34 years,12 years,500 - 999 grams,1 - 6 days,13.0,1306.0,10.03 (Unreliable),2003
"#Neonatal hemorrhage (P50-P52,P54)",30-34 years,13 - 15 years,500 - 999 grams,1 - 6 days,10.0,1115.0,9.07 (Unreliable),2003
"#Neonatal hemorrhage (P50-P52,P54)",30-34 years,13 - 15 years,500 - 999 grams,7 - 27 days,11.0,1115.0,9.92 (Unreliable),2003
"#Neonatal hemorrhage (P50-P52,P54)",30-34 years,16 years and over,500 - 999 grams,1 - 6 days,30.0,1671.0,18.2,2003
"#Neonatal hemorrhage (P50-P52,P54)",30-34 years,16 years and over,500 - 999 grams,7 - 27 days,13.0,1671.0,7.80 (Unreliable),2003
#Necrotizing enterocolitis of newborn (P77),15-19 years,9 - 11 years,500 - 999 grams,7 - 27 days,15.0,1607.0,9.40 (Unreliable),2003
#Necrotizing enterocolitis of newborn (P77),15-19 years,9 - 11 years,1000 - 1499 grams,7 - 27 days,13.0,1827.0,7.15 (Unreliable),2003
#Necrotizing enterocolitis of newborn (P77),20-24 years,12 years,500 - 999 grams,7 - 27 days,13.0,2456.0,5.31 (Unreliable),2003
#Necrotizing enterocolitis of newborn (P77),20-24 years,12 years,1000 - 1499 grams,7 - 27 days,10.0,2956.0,3.39 (Unreliable),2003
#Necrotizing enterocolitis of newborn (P77),25-29 years,9 - 11 years,500 - 999 grams,7 - 27 days,12.0,608.0,19.81 (Unreliable),2003
#Necrotizing enterocolitis of newborn (P77),25-29 years,12 years,500 - 999 grams,7 - 27 days,12.0,1748.0,6.88 (Unreliable),2003
#Necrotizing enterocolitis of newborn (P77),25-29 years,13 - 15 years,500 - 999 grams,7 - 27 days,15.0,1306.0,11.55 (Unreliable),2003
#Necrotizing enterocolitis of newborn (P77),30-34 years,12 years,500 - 999 grams,7 - 27 days,11.0,1306.0,8.44 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",15-19 years,9 - 11 years,499 grams or less,1 - 23 hours,12.0,403.0,30.35 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",15-19 years,9 - 11 years,500 - 999 grams,Under 1 hour,10.0,1607.0,6.27 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",15-19 years,9 - 11 years,500 - 999 grams,1 - 23 hours,18.0,1607.0,11.33 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",15-19 years,9 - 11 years,500 - 999 grams,7 - 27 days,13.0,1607.0,8.12 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",15-19 years,12 years,499 grams or less,1 - 23 hours,15.0,282.0,54.04 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",15-19 years,12 years,500 - 999 grams,7 - 27 days,11.0,995.0,11.09 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",20-24 years,12 years,499 grams or less,Under 1 hour,12.0,733.0,16.60 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",20-24 years,12 years,499 grams or less,1 - 23 hours,21.0,733.0,29.04,2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",20-24 years,12 years,500 - 999 grams,1 - 23 hours,16.0,2456.0,6.63 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",20-24 years,12 years,500 - 999 grams,7 - 27 days,13.0,2456.0,5.33 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",20-24 years,13 - 15 years,499 grams or less,1 - 23 hours,13.0,361.0,36.34 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",20-24 years,13 - 15 years,500 - 999 grams,1 - 23 hours,17.0,1222.0,14.20 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",25-29 years,12 years,499 grams or less,Under 1 hour,12.0,528.0,22.85 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",25-29 years,12 years,499 grams or less,1 - 23 hours,13.0,528.0,24.84 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",25-29 years,12 years,500 - 999 grams,1 - 23 hours,18.0,1748.0,10.42 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",25-29 years,12 years,500 - 999 grams,1 - 6 days,14.0,1748.0,8.11 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",25-29 years,13 - 15 years,499 grams or less,1 - 23 hours,17.0,401.0,43.37 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",25-29 years,16 years and over,499 grams or less,1 - 23 hours,13.0,291.0,44.96 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",30-34 years,12 years,499 grams or less,1 - 23 hours,12.0,402.0,30.29 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",30-34 years,12 years,500 - 999 grams,1 - 23 hours,14.0,1306.0,10.98 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",30-34 years,12 years,500 - 999 grams,1 - 6 days,12.0,1306.0,9.34 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",30-34 years,13 - 15 years,499 grams or less,1 - 23 hours,11.0,317.0,35.51 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",30-34 years,16 years and over,499 grams or less,1 - 23 hours,16.0,502.0,32.24 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",30-34 years,16 years and over,500 - 999 grams,1 - 23 hours,12.0,1671.0,7.30 (Unreliable),2003
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",30-34 years,16 years and over,500 - 999 grams,1 - 6 days,10.0,1671.0,6.02 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",15-19 years,9 - 11 years,1000 - 1499 grams,1 - 23 hours,12.0,1827.0,6.67 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",15-19 years,9 - 11 years,1500 - 1999 grams,1 - 23 hours,12.0,3703.0,3.29 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",15-19 years,9 - 11 years,1500 - 1999 grams,28 - 364 days,17.0,3703.0,4.62 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",15-19 years,9 - 11 years,2000 - 2499 grams,1 - 23 hours,12.0,12734.0,0.97 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",15-19 years,9 - 11 years,2000 - 2499 grams,7 - 27 days,11.0,12734.0,0.87 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",15-19 years,9 - 11 years,2000 - 2499 grams,28 - 364 days,16.0,12734.0,1.27 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",15-19 years,9 - 11 years,2500 - 2999 grams,7 - 27 days,14.0,45728.0,0.31 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",15-19 years,9 - 11 years,2500 - 2999 grams,28 - 364 days,29.0,45728.0,0.64,2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",15-19 years,9 - 11 years,3000 - 3499 grams,28 - 364 days,16.0,80436.0,0.20 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",15-19 years,12 years,1000 - 1499 grams,1 - 23 hours,12.0,1119.0,10.94 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",15-19 years,12 years,2500 - 2999 grams,28 - 364 days,10.0,29424.0,0.34 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,9 - 11 years,500 - 999 grams,1 - 23 hours,12.0,1213.0,10.21 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,9 - 11 years,1000 - 1499 grams,1 - 23 hours,11.0,1620.0,6.95 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,9 - 11 years,2000 - 2499 grams,1 - 23 hours,12.0,12272.0,0.99 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,9 - 11 years,2000 - 2499 grams,1 - 6 days,17.0,12272.0,1.42 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,9 - 11 years,2000 - 2499 grams,28 - 364 days,17.0,12272.0,1.39 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,9 - 11 years,2500 - 2999 grams,1 - 23 hours,11.0,44782.0,0.25 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,9 - 11 years,2500 - 2999 grams,1 - 6 days,13.0,44782.0,0.29 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,9 - 11 years,2500 - 2999 grams,28 - 364 days,30.0,44782.0,0.67,2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,9 - 11 years,3000 - 3499 grams,7 - 27 days,10.0,81927.0,0.12 (Unreliable),2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,9 - 11 years,3000 - 3499 grams,28 - 364 days,23.0,81927.0,0.28,2003
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,12 years,499 grams or less,Under 1 hour,13.0,733.0,17.96 (Unreliable),2003
