Cause of death,Age of mother,Mother's education,Birth weight,Age of infant at death,Deaths,Births,Death rate per 1000,Year
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,Elementary School or Less,3000 - 3499,672 - 8736,20,27383,0.7303801628747764,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,High School Incomplete,1000 - 1499,672 - 8736,12,1593,7.532956685499058,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,High School Incomplete,1500 - 1999,672 - 8736,15,3510,4.273504273504274,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,High School Incomplete,2000 - 2499,672 - 8736,42,12140,3.459637561779242,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,High School Incomplete,2500 - 2999,189 - 648,15,31891,0.47035213696654227,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,High School Incomplete,2500 - 2999,672 - 8736,54,31891,1.693267693079552,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,High School Incomplete,3000 - 3499,189 - 648,16,31891,0.5017089460976452,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,High School Incomplete,3000 - 3499,672 - 8736,54,31891,1.693267693079552,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,High School Incomplete,3500 - 3999,672 - 8736,54,31891,1.693267693079552,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,High School Incomplete,4000 - 4499,672 - 8736,16,11540,1.3864818024263432,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,High School Graduate,1000 - 1499,672 - 8736,14,3201,4.373633239612621,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,High School Graduate,1500 - 1999,672 - 8736,16,6562,2.4382810118866196,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,High School Graduate,2000 - 2499,672 - 8736,54,22204,2.431994235272924,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,High School Graduate,2500 - 2999,189 - 648,11,31891,0.344924900442131,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,High School Graduate,2500 - 2999,672 - 8736,54,31891,1.693267693079552,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,High School Graduate,3000 - 3499,189 - 648,14,31891,0.4389953278354395,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,High School Graduate,3000 - 3499,672 - 8736,54,31891,1.693267693079552,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,High School Graduate,3500 - 3999,672 - 8736,54,31891,1.693267693079552,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,High School Graduate,4000 - 4499,672 - 8736,20,29416,0.6799020940984498,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,Some College Education,2000 - 2499,672 - 8736,22,10060,2.1868787276341948,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,Some College Education,2500 - 2999,672 - 8736,46,31891,1.4424132200307298,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,Some College Education,3000 - 3499,672 - 8736,53,31891,1.6619108839484493,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,Some College Education,3500 - 3999,672 - 8736,34,31891,1.0661315104574958,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,Some College Education,4000 - 4499,672 - 8736,11,16554,0.6644919656880512,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",20-24,College Graduate or Higher,3000 - 3499,672 - 8736,12,22073,0.5436506138721515,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",25-29,Elementary School or Less,3000 - 3499,672 - 8736,12,23699,0.5063504789231613,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",25-29,High School Incomplete,2000 - 2499,672 - 8736,16,5647,2.8333628475296617,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",25-29,High School Incomplete,2500 - 2999,672 - 8736,24,19373,1.2388375574252826,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",25-29,High School Incomplete,3000 - 3499,672 - 8736,29,31891,0.9093474648019818,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",25-29,High School Incomplete,3500 - 3999,672 - 8736,22,27238,0.8076951318011601,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",25-29,High School Graduate,1500 - 1999,672 - 8736,12,4456,2.6929982046678638,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",25-29,High School Graduate,2000 - 2499,672 - 8736,25,14621,1.709869365980439,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",25-29,High School Graduate,2500 - 2999,672 - 8736,49,31891,1.5364836474240382,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",25-29,High School Graduate,3000 - 3499,672 - 8736,54,31891,1.693267693079552,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",25-29,High School Graduate,3500 - 3999,672 - 8736,49,31891,1.5364836474240382,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",25-29,High School Graduate,4000 - 4499,672 - 8736,21,25869,0.8117824423054621,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",25-29,Some College Education,2000 - 2499,672 - 8736,17,10854,1.566242859775198,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",25-29,Some College Education,2500 - 2999,672 - 8736,30,31891,0.9407042739330845,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",25-29,Some College Education,3000 - 3499,672 - 8736,35,31891,1.0974883195885987,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",25-29,Some College Education,3500 - 3999,672 - 8736,34,31891,1.0661315104574958,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",25-29,College Graduate or Higher,2500 - 2999,672 - 8736,13,31891,0.40763851870433665,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",25-29,College Graduate or Higher,3000 - 3499,672 - 8736,15,31891,0.47035213696654227,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",25-29,College Graduate or Higher,3500 - 3999,672 - 8736,16,31891,0.5017089460976452,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",30-34,High School Incomplete,2500 - 2999,672 - 8736,15,9613,1.5603869759700406,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",30-34,High School Incomplete,3000 - 3499,672 - 8736,12,19123,0.6275166030434555,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",30-34,High School Graduate,2500 - 2999,672 - 8736,27,31891,0.846633846539776,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",30-34,High School Graduate,3000 - 3499,672 - 8736,32,31891,1.0034178921952903,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",30-34,High School Graduate,3500 - 3999,672 - 8736,14,31891,0.4389953278354395,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",30-34,Some College Education,2000 - 2499,672 - 8736,10,8869,1.1275228323373547,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",30-34,Some College Education,2500 - 2999,672 - 8736,12,30790,0.3897369275738876,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",30-34,Some College Education,3000 - 3499,672 - 8736,18,31891,0.5644225643598507,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",30-34,Some College Education,3500 - 3999,672 - 8736,21,31891,0.6584929917531592,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",30-34,College Graduate or Higher,2500 - 2999,672 - 8736,14,31891,0.4389953278354395,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",30-34,College Graduate or Higher,3000 - 3499,672 - 8736,21,31891,0.6584929917531592,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",30-34,College Graduate or Higher,3500 - 3999,672 - 8736,23,31891,0.7212066100153649,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",35-39,High School Graduate,2500 - 2999,672 - 8736,11,17088,0.6437265917602996,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",35-39,High School Graduate,3000 - 3499,672 - 8736,18,31891,0.5644225643598507,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",35-39,Some College Education,2500 - 2999,672 - 8736,17,15085,1.126947298641034,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",35-39,Some College Education,3500 - 3999,672 - 8736,12,29410,0.40802448146888814,2001
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",35-39,College Graduate or Higher,3000 - 3499,672 - 8736,23,31891,0.7212066100153649,2001
Sudden infant death syndrome,15-19,Elementary School or Less,2000 - 2499,672 - 8736,10,2201,4.543389368468878,2001
Sudden infant death syndrome,15-19,Elementary School or Less,2500 - 2999,672 - 8736,17,8667,1.961463020653052,2001
Sudden infant death syndrome,15-19,Elementary School or Less,3000 - 3499,672 - 8736,10,16439,0.6083095078776082,2001
Sudden infant death syndrome,15-19,High School Incomplete,1500 - 1999,672 - 8736,11,4219,2.6072529035316427,2001
Sudden infant death syndrome,15-19,High School Incomplete,2000 - 2499,672 - 8736,33,14173,2.3283708459747405,2001
Sudden infant death syndrome,15-19,High School Incomplete,2500 - 2999,672 - 8736,54,31891,1.693267693079552,2001
Sudden infant death syndrome,15-19,High School Incomplete,3000 - 3499,189 - 648,11,31891,0.344924900442131,2001
Sudden infant death syndrome,15-19,High School Incomplete,3000 - 3499,672 - 8736,54,31891,1.693267693079552,2001
Sudden infant death syndrome,15-19,High School Incomplete,3500 - 3999,672 - 8736,54,31891,1.693267693079552,2001
Sudden infant death syndrome,15-19,High School Graduate,2000 - 2499,672 - 8736,12,8310,1.4440433212996389,2001
Sudden infant death syndrome,15-19,High School Graduate,2500 - 2999,672 - 8736,37,31639,1.169442776320364,2001
Sudden infant death syndrome,15-19,High School Graduate,3000 - 3499,672 - 8736,53,31891,1.6619108839484493,2001
Sudden infant death syndrome,15-19,High School Graduate,3500 - 3999,672 - 8736,24,31891,0.7525634191464676,2001
Sudden infant death syndrome,20-24,Elementary School or Less,3000 - 3499,672 - 8736,14,27383,0.5112661140123435,2001
Sudden infant death syndrome,20-24,High School Incomplete,1500 - 1999,672 - 8736,12,3510,3.4188034188034186,2001
Sudden infant death syndrome,20-24,High School Incomplete,2000 - 2499,672 - 8736,33,12140,2.7182866556836904,2001
Sudden infant death syndrome,20-24,High School Incomplete,2500 - 2999,189 - 648,10,31891,0.3135680913110282,2001
Sudden infant death syndrome,20-24,High School Incomplete,2500 - 2999,672 - 8736,54,31891,1.693267693079552,2001
Sudden infant death syndrome,20-24,High School Incomplete,3000 - 3499,189 - 648,11,31891,0.344924900442131,2001
Sudden infant death syndrome,20-24,High School Incomplete,3000 - 3499,672 - 8736,54,31891,1.693267693079552,2001
Sudden infant death syndrome,20-24,High School Incomplete,3500 - 3999,672 - 8736,43,31891,1.3483427926374212,2001
Sudden infant death syndrome,20-24,High School Incomplete,4000 - 4499,672 - 8736,10,11540,0.8665511265164644,2001
Sudden infant death syndrome,20-24,High School Graduate,1500 - 1999,672 - 8736,11,6562,1.6763181956720512,2001
Sudden infant death syndrome,20-24,High School Graduate,2000 - 2499,672 - 8736,35,22204,1.5762925598991173,2001
Sudden infant death syndrome,20-24,High School Graduate,2500 - 2999,672 - 8736,54,31891,1.693267693079552,2001
