Cause of death,Age of mother,Mother's education,Birth weight,Age of infant at death,Deaths,Births,Death rate per 1000,Year
#Sudden infant death syndrome (R95),20-24 years,0 -  8 years,2500 - 2999 grams,28 - 364 days,10.0,8994.0,1.12 (Unreliable),2005
#Sudden infant death syndrome (R95),20-24 years,9 - 11 years,2000 - 2499 grams,28 - 364 days,21.0,8418.0,2.52,2005
#Sudden infant death syndrome (R95),20-24 years,9 - 11 years,2500 - 2999 grams,28 - 364 days,43.0,31088.0,1.4,2005
#Sudden infant death syndrome (R95),20-24 years,9 - 11 years,3000 - 3499 grams,28 - 364 days,56.0,55697.0,1.01,2005
#Sudden infant death syndrome (R95),20-24 years,9 - 11 years,3500 - 3999 grams,28 - 364 days,20.0,30994.0,0.65,2005
#Sudden infant death syndrome (R95),20-24 years,12 years,1500 - 1999 grams,28 - 364 days,13.0,4594.0,2.84 (Unreliable),2005
#Sudden infant death syndrome (R95),20-24 years,12 years,2000 - 2499 grams,28 - 364 days,23.0,16157.0,1.44,2005
#Sudden infant death syndrome (R95),20-24 years,12 years,2500 - 2999 grams,28 - 364 days,75.0,60221.0,1.24,2005
#Sudden infant death syndrome (R95),20-24 years,12 years,3000 - 3499 grams,7 - 27 days,10.0,120460.0,0.08 (Unreliable),2005
#Sudden infant death syndrome (R95),20-24 years,12 years,3000 - 3499 grams,28 - 364 days,92.0,120460.0,0.76,2005
#Sudden infant death syndrome (R95),20-24 years,12 years,3500 - 3999 grams,28 - 364 days,55.0,74490.0,0.73,2005
#Sudden infant death syndrome (R95),20-24 years,13 - 15 years,2500 - 2999 grams,28 - 364 days,26.0,31036.0,0.85,2005
#Sudden infant death syndrome (R95),20-24 years,13 - 15 years,3000 - 3499 grams,28 - 364 days,31.0,66560.0,0.47,2005
#Sudden infant death syndrome (R95),20-24 years,13 - 15 years,3500 - 3999 grams,28 - 364 days,20.0,43964.0,0.46,2005
#Sudden infant death syndrome (R95),25-29 years,9 - 11 years,2500 - 2999 grams,28 - 364 days,25.0,15745.0,1.61,2005
#Sudden infant death syndrome (R95),25-29 years,9 - 11 years,3000 - 3499 grams,28 - 364 days,25.0,30637.0,0.82,2005
#Sudden infant death syndrome (R95),25-29 years,12 years,2000 - 2499 grams,28 - 364 days,12.0,11321.0,1.07 (Unreliable),2005
#Sudden infant death syndrome (R95),25-29 years,12 years,2500 - 2999 grams,28 - 364 days,26.0,40631.0,0.65,2005
#Sudden infant death syndrome (R95),25-29 years,12 years,3000 - 3499 grams,28 - 364 days,44.0,86373.0,0.51,2005
#Sudden infant death syndrome (R95),25-29 years,12 years,3500 - 3999 grams,28 - 364 days,27.0,60448.0,0.45,2005
#Sudden infant death syndrome (R95),25-29 years,13 - 15 years,2500 - 2999 grams,28 - 364 days,20.0,32715.0,0.62,2005
#Sudden infant death syndrome (R95),25-29 years,13 - 15 years,3000 - 3499 grams,28 - 364 days,23.0,74733.0,0.31,2005
#Sudden infant death syndrome (R95),25-29 years,16 years and over,3000 - 3499 grams,28 - 364 days,10.0,87079.0,0.12 (Unreliable),2005
#Sudden infant death syndrome (R95),30-34 years,12 years,2000 - 2499 grams,28 - 364 days,10.0,6769.0,1.49 (Unreliable),2005
#Sudden infant death syndrome (R95),30-34 years,12 years,3000 - 3499 grams,28 - 364 days,15.0,48002.0,0.31 (Unreliable),2005
#Sudden infant death syndrome (R95),30-34 years,13 - 15 years,3000 - 3499 grams,28 - 364 days,11.0,51882.0,0.21 (Unreliable),2005
#Sudden infant death syndrome (R95),35-39 years,16 years and over,3000 - 3499 grams,28 - 364 days,10.0,60963.0,0.17 (Unreliable),2005
"Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R53,R55-R94,R96-R99)",15-19 years,9 - 11 years,1500 - 1999 grams,28 - 364 days,10.0,2594.0,3.91 (Unreliable),2005
"Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R53,R55-R94,R96-R99)",15-19 years,9 - 11 years,3000 - 3499 grams,28 - 364 days,24.0,54343.0,0.45,2005
"Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R53,R55-R94,R96-R99)",15-19 years,9 - 11 years,3500 - 3999 grams,28 - 364 days,13.0,27633.0,0.48 (Unreliable),2005
"Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R53,R55-R94,R96-R99)",15-19 years,12 years,3000 - 3499 grams,28 - 364 days,14.0,40433.0,0.35 (Unreliable),2005
"Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R53,R55-R94,R96-R99)",20-24 years,9 - 11 years,2000 - 2499 grams,28 - 364 days,11.0,8418.0,1.32 (Unreliable),2005
"Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R53,R55-R94,R96-R99)",20-24 years,9 - 11 years,2500 - 2999 grams,28 - 364 days,17.0,31088.0,0.55 (Unreliable),2005
"Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R53,R55-R94,R96-R99)",20-24 years,9 - 11 years,3000 - 3499 grams,28 - 364 days,24.0,55697.0,0.44,2005
"Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R53,R55-R94,R96-R99)",20-24 years,12 years,2000 - 2499 grams,28 - 364 days,10.0,16157.0,0.63 (Unreliable),2005
"Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R53,R55-R94,R96-R99)",20-24 years,12 years,2500 - 2999 grams,28 - 364 days,27.0,60221.0,0.45,2005
"Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R53,R55-R94,R96-R99)",20-24 years,12 years,3000 - 3499 grams,28 - 364 days,41.0,120460.0,0.34,2005
"Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R53,R55-R94,R96-R99)",20-24 years,12 years,3500 - 3999 grams,28 - 364 days,20.0,74490.0,0.27,2005
"Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R53,R55-R94,R96-R99)",20-24 years,13 - 15 years,3000 - 3499 grams,28 - 364 days,13.0,66560.0,0.20 (Unreliable),2005
"Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R53,R55-R94,R96-R99)",25-29 years,9 - 11 years,2500 - 2999 grams,28 - 364 days,10.0,15745.0,0.64 (Unreliable),2005
"Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R53,R55-R94,R96-R99)",25-29 years,12 years,2000 - 2499 grams,28 - 364 days,12.0,11321.0,1.07 (Unreliable),2005
"Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R53,R55-R94,R96-R99)",25-29 years,12 years,3000 - 3499 grams,28 - 364 days,20.0,86373.0,0.23,2005
"Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R53,R55-R94,R96-R99)",25-29 years,12 years,3500 - 3999 grams,28 - 364 days,13.0,60448.0,0.22 (Unreliable),2005
"Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R53,R55-R94,R96-R99)",25-29 years,13 - 15 years,3000 - 3499 grams,28 - 364 days,12.0,74733.0,0.16 (Unreliable),2005
"External causes of mortality (*U01,V01-Y84)",15-19 years,9 - 11 years,2000 - 2499 grams,28 - 364 days,10.0,8688.0,1.16 (Unreliable),2005
"External causes of mortality (*U01,V01-Y84)",15-19 years,9 - 11 years,2500 - 2999 grams,28 - 364 days,18.0,31425.0,0.58 (Unreliable),2005
"External causes of mortality (*U01,V01-Y84)",15-19 years,9 - 11 years,3000 - 3499 grams,28 - 364 days,32.0,54343.0,0.59,2005
"External causes of mortality (*U01,V01-Y84)",15-19 years,9 - 11 years,3500 - 3999 grams,28 - 364 days,20.0,27633.0,0.73,2005
"External causes of mortality (*U01,V01-Y84)",15-19 years,12 years,2000 - 2499 grams,28 - 364 days,10.0,5887.0,1.72 (Unreliable),2005
"External causes of mortality (*U01,V01-Y84)",15-19 years,12 years,2500 - 2999 grams,28 - 364 days,15.0,21748.0,0.70 (Unreliable),2005
"External causes of mortality (*U01,V01-Y84)",15-19 years,12 years,3000 - 3499 grams,28 - 364 days,22.0,40433.0,0.55,2005
"External causes of mortality (*U01,V01-Y84)",20-24 years,9 - 11 years,2000 - 2499 grams,28 - 364 days,17.0,8418.0,2.03 (Unreliable),2005
"External causes of mortality (*U01,V01-Y84)",20-24 years,9 - 11 years,2500 - 2999 grams,28 - 364 days,29.0,31088.0,0.94,2005
"External causes of mortality (*U01,V01-Y84)",20-24 years,9 - 11 years,3000 - 3499 grams,28 - 364 days,45.0,55697.0,0.82,2005
"External causes of mortality (*U01,V01-Y84)",20-24 years,12 years,2000 - 2499 grams,28 - 364 days,16.0,16157.0,1.00 (Unreliable),2005
"External causes of mortality (*U01,V01-Y84)",20-24 years,12 years,2500 - 2999 grams,28 - 364 days,48.0,60221.0,0.79,2005
"External causes of mortality (*U01,V01-Y84)",20-24 years,12 years,3000 - 3499 grams,28 - 364 days,64.0,120460.0,0.53,2005
"External causes of mortality (*U01,V01-Y84)",20-24 years,12 years,3500 - 3999 grams,28 - 364 days,28.0,74490.0,0.38,2005
"External causes of mortality (*U01,V01-Y84)",20-24 years,13 - 15 years,3000 - 3499 grams,28 - 364 days,26.0,66560.0,0.39,2005
"External causes of mortality (*U01,V01-Y84)",25-29 years,9 - 11 years,2500 - 2999 grams,28 - 364 days,14.0,15745.0,0.90 (Unreliable),2005
"External causes of mortality (*U01,V01-Y84)",25-29 years,9 - 11 years,3000 - 3499 grams,28 - 364 days,17.0,30637.0,0.56 (Unreliable),2005
"External causes of mortality (*U01,V01-Y84)",25-29 years,12 years,2000 - 2499 grams,28 - 364 days,12.0,11321.0,1.06 (Unreliable),2005
"External causes of mortality (*U01,V01-Y84)",25-29 years,12 years,2500 - 2999 grams,28 - 364 days,17.0,40631.0,0.42 (Unreliable),2005
"External causes of mortality (*U01,V01-Y84)",25-29 years,12 years,3000 - 3499 grams,28 - 364 days,23.0,86373.0,0.27,2005
"External causes of mortality (*U01,V01-Y84)",25-29 years,13 - 15 years,3000 - 3499 grams,28 - 364 days,18.0,74733.0,0.24 (Unreliable),2005
"External causes of mortality (*U01,V01-Y84)",25-29 years,13 - 15 years,3500 - 3999 grams,28 - 364 days,12.0,56239.0,0.21 (Unreliable),2005
#Accidents (unintentional injuries) (V01-X59),15-19 years,9 - 11 years,2500 - 2999 grams,28 - 364 days,13.0,31425.0,0.42 (Unreliable),2005
#Accidents (unintentional injuries) (V01-X59),15-19 years,9 - 11 years,3000 - 3499 grams,28 - 364 days,21.0,54343.0,0.39,2005
#Accidents (unintentional injuries) (V01-X59),15-19 years,9 - 11 years,3500 - 3999 grams,28 - 364 days,15.0,27633.0,0.55 (Unreliable),2005
#Accidents (unintentional injuries) (V01-X59),15-19 years,12 years,2500 - 2999 grams,28 - 364 days,13.0,21748.0,0.60 (Unreliable),2005
#Accidents (unintentional injuries) (V01-X59),15-19 years,12 years,3000 - 3499 grams,28 - 364 days,15.0,40433.0,0.37 (Unreliable),2005
#Accidents (unintentional injuries) (V01-X59),20-24 years,9 - 11 years,2000 - 2499 grams,28 - 364 days,10.0,8418.0,1.19 (Unreliable),2005
#Accidents (unintentional injuries) (V01-X59),20-24 years,9 - 11 years,2500 - 2999 grams,28 - 364 days,23.0,31088.0,0.75,2005
#Accidents (unintentional injuries) (V01-X59),20-24 years,9 - 11 years,3000 - 3499 grams,28 - 364 days,32.0,55697.0,0.58,2005
#Accidents (unintentional injuries) (V01-X59),20-24 years,12 years,2000 - 2499 grams,28 - 364 days,12.0,16157.0,0.76 (Unreliable),2005
#Accidents (unintentional injuries) (V01-X59),20-24 years,12 years,2500 - 2999 grams,28 - 364 days,33.0,60221.0,0.55,2005
#Accidents (unintentional injuries) (V01-X59),20-24 years,12 years,3000 - 3499 grams,28 - 364 days,47.0,120460.0,0.39,2005
#Accidents (unintentional injuries) (V01-X59),20-24 years,12 years,3500 - 3999 grams,28 - 364 days,19.0,74490.0,0.26 (Unreliable),2005
#Accidents (unintentional injuries) (V01-X59),20-24 years,13 - 15 years,3000 - 3499 grams,28 - 364 days,19.0,66560.0,0.29 (Unreliable),2005
#Accidents (unintentional injuries) (V01-X59),25-29 years,9 - 11 years,2500 - 2999 grams,28 - 364 days,10.0,15745.0,0.64 (Unreliable),2005
#Accidents (unintentional injuries) (V01-X59),25-29 years,9 - 11 years,3000 - 3499 grams,28 - 364 days,10.0,30637.0,0.33 (Unreliable),2005
#Accidents (unintentional injuries) (V01-X59),25-29 years,12 years,2000 - 2499 grams,28 - 364 days,10.0,11321.0,0.89 (Unreliable),2005
#Accidents (unintentional injuries) (V01-X59),25-29 years,12 years,2500 - 2999 grams,28 - 364 days,14.0,40631.0,0.35 (Unreliable),2005
#Accidents (unintentional injuries) (V01-X59),25-29 years,12 years,3000 - 3499 grams,28 - 364 days,16.0,86373.0,0.19 (Unreliable),2005
#Accidents (unintentional injuries) (V01-X59),25-29 years,13 - 15 years,3000 - 3499 grams,28 - 364 days,14.0,74733.0,0.19 (Unreliable),2005
#Accidents (unintentional injuries) (V01-X59),25-29 years,13 - 15 years,3500 - 3999 grams,28 - 364 days,11.0,56239.0,0.20 (Unreliable),2005
Accidental suffocation and strangulation in bed (W75),20-24 years,9 - 11 years,3000 - 3499 grams,28 - 364 days,13.0,55697.0,0.24 (Unreliable),2005
Accidental suffocation and strangulation in bed (W75),20-24 years,12 years,2500 - 2999 grams,28 - 364 days,16.0,60221.0,0.27 (Unreliable),2005
Accidental suffocation and strangulation in bed (W75),20-24 years,12 years,3000 - 3499 grams,28 - 364 days,22.0,120460.0,0.18,2005
Accidental suffocation and strangulation in bed (W75),20-24 years,12 years,3500 - 3999 grams,28 - 364 days,11.0,74490.0,0.15 (Unreliable),2005
Accidental suffocation and strangulation in bed (W75),25-29 years,12 years,2500 - 2999 grams,28 - 364 days,11.0,40631.0,0.27 (Unreliable),2005
"#Assault (homicide) (*U01,X85-Y09)",20-24 years,9 - 11 years,3000 - 3499 grams,28 - 364 days,10.0,55697.0,0.18 (Unreliable),2005
"#Assault (homicide) (*U01,X85-Y09)",20-24 years,12 years,2500 - 2999 grams,28 - 364 days,12.0,60221.0,0.20 (Unreliable),2005
"Certain infectious and parasitic diseases (A00-B99,U07.1)",20-24 years,9 - 11 years,500 - 999 grams,28 - 364 days,11.0,669.0,16.57 (Unreliable),2006
"Certain infectious and parasitic diseases (A00-B99,U07.1)",20-24 years,12 years,500 - 999 grams,28 - 364 days,13.0,1435.0,9.11 (Unreliable),2006
#Septicemia (A40-A41),20-24 years,9 - 11 years,500 - 999 grams,28 - 364 days,10.0,669.0,15.06 (Unreliable),2006
#Septicemia (A40-A41),20-24 years,12 years,500 - 999 grams,28 - 364 days,10.0,1435.0,7.01 (Unreliable),2006
#Diseases of the circulatory system (I00-I99),20-24 years,12 years,3000 - 3499 grams,28 - 364 days,10.0,95101.0,0.11 (Unreliable),2006
"Diseases of the respiratory system (J00-J98,U04)",20-24 years,12 years,500 - 999 grams,28 - 364 days,17.0,1435.0,11.92 (Unreliable),2006
"Diseases of the respiratory system (J00-J98,U04)",20-24 years,12 years,2500 - 2999 grams,28 - 364 days,10.0,49366.0,0.20 (Unreliable),2006
"Other and unspecified diseases of respiratory system (J22,J30-J39,J43-J44,J47-J68,J70-J98,U04)",20-24 years,12 years,500 - 999 grams,28 - 364 days,14.0,1435.0,9.79 (Unreliable),2006
Diseases of the digestive system (K00-K92),15-19 years,9 - 11 years,500 - 999 grams,28 - 364 days,13.0,864.0,15.20 (Unreliable),2006
Diseases of the digestive system (K00-K92),20-24 years,12 years,500 - 999 grams,28 - 364 days,21.0,1435.0,14.74,2006
Diseases of the digestive system (K00-K92),25-29 years,12 years,500 - 999 grams,28 - 364 days,12.0,1136.0,10.67 (Unreliable),2006
Diseases of the digestive system (K00-K92),30-34 years,13 - 15 years,500 - 999 grams,28 - 364 days,12.0,605.0,19.89 (Unreliable),2006
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",15-19 years,9 - 11 years,500 - 999 grams,28 - 364 days,11.0,864.0,12.87 (Unreliable),2006
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",20-24 years,12 years,500 - 999 grams,28 - 364 days,16.0,1435.0,11.22 (Unreliable),2006
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",25-29 years,12 years,500 - 999 grams,28 - 364 days,10.0,1136.0,8.91 (Unreliable),2006
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",30-34 years,13 - 15 years,500 - 999 grams,28 - 364 days,11.0,605.0,18.24 (Unreliable),2006
Certain conditions originating in the perinatal period (P00-P96),15-19 years,0 -  8 years,499 grams or less,1 - 23 hours,14.0,31.0,455.67 (Unreliable),2006
Certain conditions originating in the perinatal period (P00-P96),15-19 years,9 - 11 years,499 grams or less,Under 1 hour,72.0,249.0,287.77,2006
Certain conditions originating in the perinatal period (P00-P96),15-19 years,9 - 11 years,499 grams or less,1 - 23 hours,106.0,249.0,425.42,2006
Certain conditions originating in the perinatal period (P00-P96),15-19 years,9 - 11 years,499 grams or less,1 - 6 days,14.0,249.0,58.05 (Unreliable),2006
Certain conditions originating in the perinatal period (P00-P96),15-19 years,9 - 11 years,500 - 999 grams,Under 1 hour,35.0,864.0,40.75,2006
Certain conditions originating in the perinatal period (P00-P96),15-19 years,9 - 11 years,500 - 999 grams,1 - 23 hours,72.0,864.0,82.77,2006
Certain conditions originating in the perinatal period (P00-P96),15-19 years,9 - 11 years,500 - 999 grams,1 - 6 days,63.0,864.0,73.42,2006
Certain conditions originating in the perinatal period (P00-P96),15-19 years,9 - 11 years,500 - 999 grams,7 - 27 days,52.0,864.0,60.57,2006
Certain conditions originating in the perinatal period (P00-P96),15-19 years,9 - 11 years,500 - 999 grams,28 - 364 days,14.0,864.0,16.39 (Unreliable),2006
Certain conditions originating in the perinatal period (P00-P96),15-19 years,9 - 11 years,1000 - 1499 grams,7 - 27 days,10.0,933.0,10.75 (Unreliable),2006
Certain conditions originating in the perinatal period (P00-P96),15-19 years,12 years,499 grams or less,Under 1 hour,45.0,171.0,264.47,2006
Certain conditions originating in the perinatal period (P00-P96),15-19 years,12 years,499 grams or less,1 - 23 hours,85.0,171.0,499.59,2006
Certain conditions originating in the perinatal period (P00-P96),15-19 years,12 years,500 - 999 grams,Under 1 hour,30.0,572.0,52.56,2006
Certain conditions originating in the perinatal period (P00-P96),15-19 years,12 years,500 - 999 grams,1 - 23 hours,43.0,572.0,75.57,2006
