Cause of death,Age of mother,Mother's education,Birth weight,Age of infant at death,Deaths,Births,Death rate per 1000,Year
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39,College Graduate or Higher,499 or less,1 - 23 hours,28.0,229,124.38,2003
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39,College Graduate or Higher,500 - 999,Under 1 hour,14.0,965,14.8,2003
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39,College Graduate or Higher,500 - 999,1 - 23 hours,23.0,965,23.98,2003
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39,College Graduate or Higher,500 - 999,1 - 6,13.0,965,13.69,2003
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39,Not Stated,500 - 999,1 - 23 hours,11.0,107,103.98,2003
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",40-44,High School Graduate,499 or less,1 - 23 hours,15.0,61,247.65,2003
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",40-44,Some College Education,499 or less,1 - 23 hours,10.0,48,211.18,2003
"Other low birth weight or preterm (P07.1,P07.3)",15-19,High School Incomplete,499 or less,Under 1 hour,22.0,403,55.69,2003
"Other low birth weight or preterm (P07.1,P07.3)",15-19,High School Incomplete,499 or less,1 - 23 hours,25.0,403,62.95,2003
"Other low birth weight or preterm (P07.1,P07.3)",15-19,High School Incomplete,500 - 999,Under 1 hour,18.0,1607,11.48,2003
"Other low birth weight or preterm (P07.1,P07.3)",15-19,High School Incomplete,500 - 999,1 - 23 hours,10.0,1607,6.26,2003
"Other low birth weight or preterm (P07.1,P07.3)",15-19,High School Graduate,499 or less,Under 1 hour,13.0,282,46.55,2003
"Other low birth weight or preterm (P07.1,P07.3)",15-19,High School Graduate,499 or less,1 - 23 hours,12.0,282,43.38,2003
"Other low birth weight or preterm (P07.1,P07.3)",20-24,High School Incomplete,499 or less,Under 1 hour,15.0,346,43.82,2003
"Other low birth weight or preterm (P07.1,P07.3)",20-24,High School Incomplete,499 or less,1 - 23 hours,16.0,346,46.94,2003
"Other low birth weight or preterm (P07.1,P07.3)",20-24,High School Incomplete,500 - 999,1 - 23 hours,11.0,1213,9.28,2003
"Other low birth weight or preterm (P07.1,P07.3)",20-24,High School Graduate,499 or less,Under 1 hour,38.0,733,52.5,2003
"Other low birth weight or preterm (P07.1,P07.3)",20-24,High School Graduate,499 or less,1 - 23 hours,47.0,733,63.54,2003
"Other low birth weight or preterm (P07.1,P07.3)",20-24,High School Graduate,500 - 999,Under 1 hour,15.0,2456,6.18,2003
"Other low birth weight or preterm (P07.1,P07.3)",20-24,Some College Education,499 or less,Under 1 hour,18.0,361,50.48,2003
"Other low birth weight or preterm (P07.1,P07.3)",20-24,Some College Education,499 or less,1 - 23 hours,20.0,361,55.93,2003
"Other low birth weight or preterm (P07.1,P07.3)",20-24,Not Stated,499 or less,Under 1 hour,12.0,119,102.26,2003
"Other low birth weight or preterm (P07.1,P07.3)",25-29,High School Graduate,499 or less,Under 1 hour,29.0,528,55.53,2003
"Other low birth weight or preterm (P07.1,P07.3)",25-29,High School Graduate,499 or less,1 - 23 hours,18.0,528,34.24,2003
"Other low birth weight or preterm (P07.1,P07.3)",25-29,High School Graduate,500 - 999,Under 1 hour,13.0,1748,7.64,2003
"Other low birth weight or preterm (P07.1,P07.3)",25-29,Some College Education,499 or less,Under 1 hour,25.0,401,62.93,2003
"Other low birth weight or preterm (P07.1,P07.3)",25-29,Some College Education,499 or less,1 - 23 hours,19.0,401,48.14,2003
"Other low birth weight or preterm (P07.1,P07.3)",25-29,Some College Education,500 - 999,1 - 23 hours,10.0,1306,7.87,2003
"Other low birth weight or preterm (P07.1,P07.3)",25-29,College Graduate or Higher,499 or less,Under 1 hour,15.0,291,52.02,2003
"Other low birth weight or preterm (P07.1,P07.3)",25-29,College Graduate or Higher,499 or less,1 - 23 hours,15.0,291,52.39,2003
"Other low birth weight or preterm (P07.1,P07.3)",25-29,Not Stated,499 or less,Under 1 hour,11.0,128,86.35,2003
"Other low birth weight or preterm (P07.1,P07.3)",30-34,High School Graduate,499 or less,Under 1 hour,15.0,402,37.63,2003
"Other low birth weight or preterm (P07.1,P07.3)",30-34,High School Graduate,499 or less,1 - 23 hours,25.0,402,63.2,2003
"Other low birth weight or preterm (P07.1,P07.3)",30-34,Some College Education,499 or less,Under 1 hour,14.0,317,44.45,2003
"Other low birth weight or preterm (P07.1,P07.3)",30-34,Some College Education,499 or less,1 - 23 hours,12.0,317,38.21,2003
"Other low birth weight or preterm (P07.1,P07.3)",30-34,College Graduate or Higher,499 or less,Under 1 hour,21.0,502,42.06,2003
"Other low birth weight or preterm (P07.1,P07.3)",30-34,College Graduate or Higher,499 or less,1 - 23 hours,31.0,502,62.33,2003
"Other low birth weight or preterm (P07.1,P07.3)",30-34,College Graduate or Higher,500 - 999,1 - 23 hours,10.0,1671,6.07,2003
"Other low birth weight or preterm (P07.1,P07.3)",30-34,Not Stated,499 or less,1 - 23 hours,10.0,142,71.51,2003
"Other low birth weight or preterm (P07.1,P07.3)",35-39,High School Graduate,499 or less,Under 1 hour,14.0,184,77.01,2003
"Other low birth weight or preterm (P07.1,P07.3)",35-39,College Graduate or Higher,499 or less,Under 1 hour,10.0,229,43.85,2003
"Other low birth weight or preterm (P07.1,P07.3)",35-39,College Graduate or Higher,499 or less,1 - 23 hours,13.0,229,57.52,2003
#Respiratory distress of newborn (P22),15-19,High School Incomplete,500 - 999,1 - 23 hours,20.0,1607,12.58,2003
#Respiratory distress of newborn (P22),15-19,High School Incomplete,500 - 999,1 - 6,15.0,1607,9.48,2003
#Respiratory distress of newborn (P22),15-19,High School Graduate,500 - 999,1 - 6,15.0,995,15.45,2003
#Respiratory distress of newborn (P22),20-24,High School Incomplete,500 - 999,1 - 6,11.0,1213,9.28,2003
#Respiratory distress of newborn (P22),20-24,High School Graduate,500 - 999,1 - 23 hours,21.0,2456,8.66,2003
#Respiratory distress of newborn (P22),20-24,High School Graduate,500 - 999,1 - 6,32.0,2456,13.22,2003
#Respiratory distress of newborn (P22),20-24,High School Graduate,500 - 999,7 - 27,14.0,2456,5.71,2003
#Respiratory distress of newborn (P22),20-24,Some College Education,500 - 999,7 - 27,15.0,1222,12.32,2003
#Respiratory distress of newborn (P22),25-29,High School Graduate,500 - 999,1 - 23 hours,19.0,1748,11.01,2003
#Respiratory distress of newborn (P22),25-29,High School Graduate,500 - 999,1 - 6,19.0,1748,11.02,2003
#Respiratory distress of newborn (P22),25-29,High School Graduate,500 - 999,7 - 27,15.0,1748,8.62,2003
#Respiratory distress of newborn (P22),25-29,Some College Education,500 - 999,1 - 6,10.0,1306,7.82,2003
#Respiratory distress of newborn (P22),25-29,College Graduate or Higher,500 - 999,1 - 6,11.0,1182,9.43,2003
#Respiratory distress of newborn (P22),30-34,High School Graduate,500 - 999,1 - 6,13.0,1306,10.0,2003
#Respiratory distress of newborn (P22),30-34,College Graduate or Higher,500 - 999,1 - 23 hours,19.0,1671,11.55,2003
#Respiratory distress of newborn (P22),30-34,College Graduate or Higher,500 - 999,1 - 6,18.0,1671,10.98,2003
#Respiratory distress of newborn (P22),30-34,College Graduate or Higher,500 - 999,7 - 27,12.0,1671,7.22,2003
Other respiratory conditions originating in the perinatal period (P23-P28),15-19,High School Incomplete,500 - 999,1 - 23 hours,12.0,1607,7.63,2003
Other respiratory conditions originating in the perinatal period (P23-P28),15-19,High School Incomplete,500 - 999,1 - 6,17.0,1607,10.8,2003
Other respiratory conditions originating in the perinatal period (P23-P28),15-19,High School Incomplete,500 - 999,7 - 27,10.0,1607,6.23,2003
Other respiratory conditions originating in the perinatal period (P23-P28),15-19,High School Incomplete,500 - 999,28 - 364,12.0,1607,7.49,2003
Other respiratory conditions originating in the perinatal period (P23-P28),15-19,High School Graduate,500 - 999,28 - 364,10.0,995,10.12,2003
Other respiratory conditions originating in the perinatal period (P23-P28),20-24,High School Incomplete,500 - 999,1 - 23 hours,11.0,1213,9.18,2003
Other respiratory conditions originating in the perinatal period (P23-P28),20-24,High School Incomplete,500 - 999,1 - 6,14.0,1213,11.8,2003
Other respiratory conditions originating in the perinatal period (P23-P28),20-24,High School Graduate,500 - 999,1 - 23 hours,16.0,2456,6.62,2003
Other respiratory conditions originating in the perinatal period (P23-P28),20-24,High School Graduate,500 - 999,1 - 6,19.0,2456,7.82,2003
Other respiratory conditions originating in the perinatal period (P23-P28),20-24,High School Graduate,500 - 999,7 - 27,17.0,2456,6.95,2003
Other respiratory conditions originating in the perinatal period (P23-P28),20-24,High School Graduate,500 - 999,28 - 364,17.0,2456,6.96,2003
Other respiratory conditions originating in the perinatal period (P23-P28),20-24,Some College Education,500 - 999,1 - 23 hours,11.0,1222,9.06,2003
Other respiratory conditions originating in the perinatal period (P23-P28),20-24,Some College Education,500 - 999,7 - 27,11.0,1222,9.02,2003
Other respiratory conditions originating in the perinatal period (P23-P28),25-29,High School Graduate,500 - 999,1 - 23 hours,10.0,1748,5.8,2003
Other respiratory conditions originating in the perinatal period (P23-P28),25-29,High School Graduate,500 - 999,1 - 6,15.0,1748,8.77,2003
Other respiratory conditions originating in the perinatal period (P23-P28),25-29,High School Graduate,500 - 999,7 - 27,13.0,1748,7.45,2003
Other respiratory conditions originating in the perinatal period (P23-P28),25-29,High School Graduate,500 - 999,28 - 364,15.0,1748,8.63,2003
Other respiratory conditions originating in the perinatal period (P23-P28),25-29,Some College Education,500 - 999,1 - 6,10.0,1306,7.75,2003
Other respiratory conditions originating in the perinatal period (P23-P28),30-34,High School Graduate,500 - 999,1 - 23 hours,17.0,1306,13.2,2003
Other respiratory conditions originating in the perinatal period (P23-P28),30-34,High School Graduate,500 - 999,28 - 364,11.0,1306,8.49,2003
Other respiratory conditions originating in the perinatal period (P23-P28),30-34,College Graduate or Higher,499 or less,Under 1 hour,10.0,502,20.41,2003
Other respiratory conditions originating in the perinatal period (P23-P28),30-34,College Graduate or Higher,500 - 999,1 - 6,16.0,1671,9.67,2003
Other respiratory conditions originating in the perinatal period (P23-P28),35-39,College Graduate or Higher,500 - 999,1 - 6,11.0,965,11.57,2003
#Pulmonary hemorrhage originating in the perinatal period (P26),15-19,High School Incomplete,500 - 999,1 - 6,10.0,1607,6.36,2003
#Pulmonary hemorrhage originating in the perinatal period (P26),20-24,High School Graduate,500 - 999,1 - 6,10.0,2456,4.11,2003
#Pulmonary hemorrhage originating in the perinatal period (P26),30-34,College Graduate or Higher,500 - 999,1 - 6,10.0,1671,6.04,2003
#Chronic respiratory disease originating in the perinatal period (P27),15-19,High School Incomplete,500 - 999,28 - 364,12.0,1607,7.49,2003
#Chronic respiratory disease originating in the perinatal period (P27),15-19,High School Graduate,500 - 999,28 - 364,10.0,995,10.12,2003
#Chronic respiratory disease originating in the perinatal period (P27),20-24,High School Graduate,500 - 999,28 - 364,16.0,2456,6.55,2003
#Chronic respiratory disease originating in the perinatal period (P27),25-29,High School Graduate,500 - 999,28 - 364,13.0,1748,7.48,2003
#Chronic respiratory disease originating in the perinatal period (P27),30-34,High School Graduate,500 - 999,28 - 364,10.0,1306,7.71,2003
#Atelectasis (P28.0-P28.1),20-24,High School Incomplete,500 - 999,1 - 23 hours,10.0,1213,8.35,2003
#Atelectasis (P28.0-P28.1),20-24,High School Graduate,500 - 999,1 - 23 hours,10.0,2456,4.15,2003
#Atelectasis (P28.0-P28.1),30-34,High School Graduate,500 - 999,1 - 23 hours,13.0,1306,10.12,2003
Infections specific to the perinatal period (P35-P39),15-19,High School Incomplete,500 - 999,7 - 27,25.0,1607,15.63,2003
Infections specific to the perinatal period (P35-P39),15-19,High School Graduate,500 - 999,7 - 27,15.0,995,15.1,2003
Infections specific to the perinatal period (P35-P39),20-24,High School Incomplete,500 - 999,7 - 27,19.0,1213,15.74,2003
Infections specific to the perinatal period (P35-P39),20-24,High School Graduate,500 - 999,7 - 27,31.0,2456,12.66,2003
Infections specific to the perinatal period (P35-P39),20-24,Some College Education,500 - 999,7 - 27,15.0,1222,12.31,2003
Infections specific to the perinatal period (P35-P39),25-29,High School Graduate,500 - 999,1 - 6,14.0,1748,8.14,2003
Infections specific to the perinatal period (P35-P39),25-29,High School Graduate,500 - 999,7 - 27,32.0,1748,18.45,2003
Infections specific to the perinatal period (P35-P39),25-29,Some College Education,500 - 999,7 - 27,20.0,1306,15.4,2003
Infections specific to the perinatal period (P35-P39),25-29,College Graduate or Higher,500 - 999,7 - 27,19.0,1182,16.1,2003
Infections specific to the perinatal period (P35-P39),30-34,High School Graduate,500 - 999,7 - 27,10.0,1306,7.68,2003
Infections specific to the perinatal period (P35-P39),30-34,Some College Education,500 - 999,7 - 27,14.0,1115,12.62,2003
Infections specific to the perinatal period (P35-P39),30-34,College Graduate or Higher,500 - 999,7 - 27,12.0,1671,7.22,2003
Infections specific to the perinatal period (P35-P39),35-39,Some College Education,500 - 999,7 - 27,13.0,635,20.57,2003
#Bacterial sepsis of newborn (P36),15-19,High School Incomplete,500 - 999,7 - 27,20.0,1607,12.52,2003
#Bacterial sepsis of newborn (P36),15-19,High School Graduate,500 - 999,7 - 27,10.0,995,10.06,2003
#Bacterial sepsis of newborn (P36),20-24,High School Incomplete,500 - 999,7 - 27,16.0,1213,13.25,2003
#Bacterial sepsis of newborn (P36),20-24,High School Graduate,500 - 999,7 - 27,27.0,2456,11.03,2003
#Bacterial sepsis of newborn (P36),20-24,Some College Education,500 - 999,7 - 27,14.0,1222,11.49,2003
#Bacterial sepsis of newborn (P36),25-29,High School Graduate,500 - 999,1 - 6,13.0,1748,7.57,2003
#Bacterial sepsis of newborn (P36),25-29,High School Graduate,500 - 999,7 - 27,29.0,1748,16.72,2003
#Bacterial sepsis of newborn (P36),25-29,Some College Education,500 - 999,7 - 27,18.0,1306,13.86,2003
#Bacterial sepsis of newborn (P36),25-29,College Graduate or Higher,500 - 999,7 - 27,16.0,1182,13.57,2003
#Bacterial sepsis of newborn (P36),30-34,Some College Education,500 - 999,7 - 27,12.0,1115,10.8,2003
#Bacterial sepsis of newborn (P36),30-34,College Graduate or Higher,500 - 999,7 - 27,12.0,1671,7.22,2003
#Bacterial sepsis of newborn (P36),35-39,Some College Education,500 - 999,7 - 27,12.0,635,18.98,2003
Hemorrhagic and hematological disorders of newborn (P50-P61),15-19,High School Incomplete,500 - 999,1 - 6,18.0,1607,11.4,2003
Hemorrhagic and hematological disorders of newborn (P50-P61),15-19,High School Incomplete,500 - 999,7 - 27,15.0,1607,9.37,2003
Hemorrhagic and hematological disorders of newborn (P50-P61),15-19,High School Graduate,500 - 999,1 - 6,20.0,995,20.33,2003
