Cause of death,Age of mother,Mother's education,Birth weight,Age of infant at death,Deaths,Births,Death rate per 1000,Year
External causes of mortality,25-29,High School Incomplete,3500 - 3999,672 - 8736,11,27238,0.41,2001
External causes of mortality,25-29,High School Graduate,2500 - 2999,672 - 8736,24,53028,0.46,2001
External causes of mortality,25-29,High School Graduate,3500 - 3999,672 - 8736,14,90840,0.15,2001
External causes of mortality,25-29,Some College Education,2500 - 2999,672 - 8736,14,41972,0.34,2001
External causes of mortality,25-29,Some College Education,3000 - 3499,672 - 8736,24,102678,0.24,2001
External causes of mortality,25-29,Some College Education,3500 - 3999,672 - 8736,20,82635,0.24,2001
External causes of mortality,30-34,High School Graduate,3000 - 3499,672 - 8736,11,76731,0.14,2001
External causes of mortality,30-34,High School Graduate,3500 - 3999,672 - 8736,14,61986,0.23,2001
External causes of mortality,30-34,Some College Education,3000 - 3499,672 - 8736,13,76063,0.17,2001
External causes of mortality,30-34,Some College Education,3500 - 3999,672 - 8736,11,65594,0.17,2001
Accidents,15-19,High School Incomplete,2000 - 2499,672 - 8736,11,14173,0.78,2001
Accidents,15-19,High School Incomplete,2500 - 2999,672 - 8736,38,51240,0.75,2001
Accidents,15-19,High School Incomplete,3000 - 3499,672 - 8736,44,91098,0.49,2001
Accidents,15-19,High School Incomplete,3500 - 3999,672 - 8736,26,49318,0.53,2001
Accidents,15-19,High School Graduate,2500 - 2999,672 - 8736,12,31639,0.38,2001
Accidents,15-19,High School Graduate,3000 - 3499,672 - 8736,16,61307,0.26,2001
Accidents,15-19,High School Graduate,3500 - 3999,672 - 8736,13,36531,0.36,2001
Accidents,20-24,High School Incomplete,2000 - 2499,672 - 8736,12,12140,0.99,2001
Accidents,20-24,High School Incomplete,2500 - 2999,672 - 8736,34,45078,0.76,2001
Accidents,20-24,High School Incomplete,3000 - 3499,672 - 8736,46,84209,0.55,2001
Accidents,20-24,High School Incomplete,3500 - 3999,672 - 8736,13,49973,0.26,2001
Accidents,20-24,High School Graduate,2500 - 2999,672 - 8736,33,84258,0.39,2001
Accidents,20-24,Some College Education,3000 - 3499,672 - 8736,12,89061,0.14,2001
Accidents,25-29,High School Incomplete,3000 - 3499,672 - 8736,11,39465,0.28,2001
Accidents,25-29,High School Incomplete,3500 - 3999,672 - 8736,10,27238,0.37,2001
Accidents,25-29,High School Graduate,2500 - 2999,672 - 8736,21,53028,0.4,2001
Accidents,25-29,Some College Education,2500 - 2999,672 - 8736,10,41972,0.24,2001
Accidents,25-29,Some College Education,3000 - 3499,672 - 8736,18,102678,0.18,2001
Accidents,25-29,Some College Education,3500 - 3999,672 - 8736,14,82635,0.17,2001
Accidents,30-34,High School Graduate,3500 - 3999,672 - 8736,10,61986,0.16,2001
Accidents,30-34,Some College Education,3000 - 3499,672 - 8736,10,76063,0.13,2001
Accidents,30-34,Some College Education,3500 - 3999,672 - 8736,10,65594,0.15,2001
Accidental suffocation,15-19,High School Incomplete,2500 - 2999,672 - 8736,18,51240,0.35,2001
Accidental suffocation,15-19,High School Incomplete,3000 - 3499,672 - 8736,19,91098,0.21,2001
Accidental suffocation,15-19,High School Incomplete,3500 - 3999,672 - 8736,12,49318,0.24,2001
Accidental suffocation,20-24,High School Incomplete,2500 - 2999,672 - 8736,17,45078,0.38,2001
Accidental suffocation,20-24,High School Incomplete,3000 - 3499,672 - 8736,18,84209,0.22,2001
Accidental suffocation,20-24,High School Graduate,2500 - 2999,672 - 8736,16,84258,0.19,2001
Accidental suffocation,25-29,High School Graduate,2500 - 2999,672 - 8736,11,53028,0.21,2001
Accidental suffocation,25-29,Some College Education,3000 - 3499,672 - 8736,10,102678,0.1,2001
Assault,15-19,High School Incomplete,3000 - 3499,672 - 8736,23,91098,0.25,2001
Assault,15-19,High School Graduate,3000 - 3499,672 - 8736,13,61307,0.21,2001
Assault,20-24,High School Incomplete,3000 - 3499,672 - 8736,11,84209,0.13,2001
Assault,15-19,High School Incomplete,3000 - 3499,672 - 8736,11,91098,0.12,2001
Certain infectious and parasitic diseases,15-19,High School Incomplete,500 - 999,672 - 8736,17,1679,10.16,2002
Certain infectious and parasitic diseases,20-24,High School Incomplete,500 - 999,672 - 8736,13,1196,10.92,2002
Certain infectious and parasitic diseases,20-24,High School Incomplete,3000 - 3499,672 - 8736,11,84636,0.13,2002
Certain infectious and parasitic diseases,20-24,High School Graduate,500 - 999,672 - 8736,18,2677,6.76,2002
Certain infectious and parasitic diseases,25-29,High School Graduate,500 - 999,672 - 8736,19,1769,10.79,2002
Certain infectious and parasitic diseases,30-34,High School Graduate,500 - 999,672 - 8736,12,1400,8.59,2002
Certain infectious and parasitic diseases,30-34,Some College Education,500 - 999,672 - 8736,10,1195,8.42,2002
Certain infectious and parasitic diseases,30-34,College Graduate or Higher,500 - 999,672 - 8736,10,1712,5.87,2002
Septicemia,15-19,High School Incomplete,500 - 999,672 - 8736,12,1679,7.17,2002
Septicemia,20-24,High School Graduate,500 - 999,672 - 8736,16,2677,6.01,2002
Septicemia,25-29,High School Graduate,500 - 999,672 - 8736,15,1769,8.53,2002
Diseases of the nervous system,20-24,High School Graduate,2500 - 2999,672 - 8736,10,85139,0.12,2002
Diseases of the circulatory system,20-24,High School Incomplete,2500 - 2999,672 - 8736,11,45809,0.24,2002
Diseases of the circulatory system,20-24,High School Graduate,2500 - 2999,672 - 8736,16,85139,0.19,2002
Diseases of the respiratory system,15-19,High School Incomplete,500 - 999,672 - 8736,13,1679,7.79,2002
Diseases of the respiratory system,15-19,High School Incomplete,2500 - 2999,672 - 8736,14,49177,0.29,2002
Diseases of the respiratory system,15-19,High School Incomplete,3000 - 3499,672 - 8736,13,86843,0.15,2002
Diseases of the respiratory system,20-24,High School Incomplete,500 - 999,672 - 8736,11,1196,9.26,2002
Diseases of the respiratory system,20-24,High School Incomplete,2500 - 2999,672 - 8736,15,45809,0.33,2002
Diseases of the respiratory system,20-24,High School Incomplete,3000 - 3499,672 - 8736,13,84636,0.15,2002
Diseases of the respiratory system,20-24,High School Graduate,500 - 999,672 - 8736,15,2677,5.63,2002
Diseases of the respiratory system,20-24,High School Graduate,1000 - 1499,672 - 8736,10,3129,3.21,2002
Diseases of the respiratory system,20-24,High School Graduate,2500 - 2999,672 - 8736,17,85139,0.2,2002
Diseases of the respiratory system,25-29,Some College Education,500 - 999,672 - 8736,12,1420,8.48,2002
Other and unspecified diseases of respiratory system,15-19,High School Incomplete,500 - 999,672 - 8736,10,1679,5.99,2002
Other and unspecified diseases of respiratory system,20-24,High School Incomplete,500 - 999,672 - 8736,10,1196,8.42,2002
Other and unspecified diseases of respiratory system,20-24,High School Graduate,500 - 999,672 - 8736,13,2677,4.88,2002
Diseases of the digestive system,15-19,High School Incomplete,500 - 999,672 - 8736,14,1679,8.38,2002
Diseases of the digestive system,20-24,High School Incomplete,500 - 999,672 - 8736,12,1196,10.07,2002
Diseases of the digestive system,20-24,High School Graduate,500 - 999,672 - 8736,18,2677,6.76,2002
Diseases of the digestive system,20-24,Some College Education,500 - 999,672 - 8736,10,1295,7.74,2002
Diseases of the digestive system,25-29,High School Graduate,500 - 999,672 - 8736,14,1769,7.94,2002
Diseases of the digestive system,30-34,High School Graduate,500 - 999,672 - 8736,15,1400,10.78,2002
Diseases of the digestive system,30-34,College Graduate or Higher,500 - 999,672 - 8736,14,1712,8.21,2002
"Gastritis, duodenitis, and noninfective enteritis and colitis",20-24,High School Incomplete,500 - 999,672 - 8736,10,1196,8.38,2002
"Gastritis, duodenitis, and noninfective enteritis and colitis",20-24,High School Graduate,500 - 999,672 - 8736,13,2677,4.88,2002
"Gastritis, duodenitis, and noninfective enteritis and colitis",30-34,High School Graduate,500 - 999,672 - 8736,13,1400,9.34,2002
"Gastritis, duodenitis, and noninfective enteritis and colitis",30-34,College Graduate or Higher,500 - 999,672 - 8736,10,1712,5.87,2002
Certain conditions originating in the perinatal period,9-15,Elementary School or Less,500 - 999,1 - 23,11,87,129.52,2002
Certain conditions originating in the perinatal period,15-19,Elementary School or Less,200 - 499,0 - 1,15,58,263.03,2002
Certain conditions originating in the perinatal period,15-19,Elementary School or Less,500 - 999,0 - 1,12,239,50.97,2002
Certain conditions originating in the perinatal period,15-19,Elementary School or Less,500 - 999,1 - 23,23,239,97.92,2002
Certain conditions originating in the perinatal period,15-19,Elementary School or Less,500 - 999,189 - 648,17,239,71.66,2002
Certain conditions originating in the perinatal period,15-19,High School Incomplete,200 - 499,24 - 144,17,441,39.04,2002
Certain conditions originating in the perinatal period,15-19,High School Incomplete,500 - 999,0 - 1,78,1679,46.46,2002
Certain conditions originating in the perinatal period,15-19,High School Incomplete,500 - 999,189 - 648,100,1679,59.29,2002
Certain conditions originating in the perinatal period,15-19,High School Incomplete,500 - 999,672 - 8736,41,1679,24.57,2002
Certain conditions originating in the perinatal period,15-19,High School Incomplete,1000 - 1499,1 - 23,14,1971,7.2,2002
Certain conditions originating in the perinatal period,15-19,High School Incomplete,1000 - 1499,24 - 144,10,1971,5.1,2002
Certain conditions originating in the perinatal period,15-19,High School Incomplete,1000 - 1499,189 - 648,22,1971,11.24,2002
Certain conditions originating in the perinatal period,15-19,High School Incomplete,2000 - 2499,24 - 144,10,13386,0.76,2002
Certain conditions originating in the perinatal period,15-19,High School Incomplete,2500 - 2999,189 - 648,13,49177,0.27,2002
Certain conditions originating in the perinatal period,15-19,High School Graduate,200 - 499,0 - 1,87,308,283.97,2002
Certain conditions originating in the perinatal period,15-19,High School Graduate,200 - 499,24 - 144,21,308,66.64,2002
Certain conditions originating in the perinatal period,15-19,High School Graduate,500 - 999,0 - 1,35,1032,34.07,2002
Certain conditions originating in the perinatal period,15-19,High School Graduate,500 - 999,24 - 144,74,1032,71.76,2002
Certain conditions originating in the perinatal period,15-19,High School Graduate,500 - 999,189 - 648,48,1032,46.66,2002
Certain conditions originating in the perinatal period,15-19,High School Graduate,500 - 999,672 - 8736,24,1032,23.4,2002
Certain conditions originating in the perinatal period,15-19,High School Graduate,2500 - 2999,24 - 144,10,30583,0.33,2002
Certain conditions originating in the perinatal period,15-19,Some College Education,500 - 999,1 - 23,11,152,73.37,2002
Certain conditions originating in the perinatal period,15-19,Some College Education,500 - 999,24 - 144,11,152,73.22,2002
Certain conditions originating in the perinatal period,15-19,Not Stated,200 - 499,0 - 1,33,94,355.43,2002
Certain conditions originating in the perinatal period,15-19,Not Stated,500 - 999,1 - 23,25,114,221.86,2002
Certain conditions originating in the perinatal period,20-24,Elementary School or Less,500 - 999,0 - 1,12,251,48.32,2002
Certain conditions originating in the perinatal period,20-24,Elementary School or Less,500 - 999,1 - 23,30,251,121.39,2002
Certain conditions originating in the perinatal period,20-24,Elementary School or Less,500 - 999,24 - 144,13,251,53.03,2002
Certain conditions originating in the perinatal period,20-24,Elementary School or Less,500 - 999,189 - 648,13,251,52.03,2002
Certain conditions originating in the perinatal period,20-24,High School Incomplete,200 - 499,24 - 144,15,369,41.06,2002
Certain conditions originating in the perinatal period,20-24,High School Incomplete,500 - 999,0 - 1,49,1196,40.6,2002
Certain conditions originating in the perinatal period,20-24,High School Incomplete,500 - 999,1 - 23,91,1196,76.15,2002
Certain conditions originating in the perinatal period,20-24,High School Incomplete,500 - 999,24 - 144,73,1196,61.42,2002
Certain conditions originating in the perinatal period,20-24,High School Incomplete,500 - 999,189 - 648,64,1196,53.79,2002
Certain conditions originating in the perinatal period,20-24,High School Incomplete,500 - 999,672 - 8736,28,1196,23.53,2002
Certain conditions originating in the perinatal period,20-24,High School Incomplete,1000 - 1499,24 - 144,13,1640,7.98,2002
Certain conditions originating in the perinatal period,20-24,High School Incomplete,1000 - 1499,189 - 648,11,1640,6.75,2002
Certain conditions originating in the perinatal period,20-24,High School Incomplete,2000 - 2499,24 - 144,10,12549,0.81,2002
Certain conditions originating in the perinatal period,20-24,High School Graduate,200 - 499,24 - 144,26,751,34.97,2002
Certain conditions originating in the perinatal period,20-24,High School Graduate,200 - 499,189 - 648,20,751,26.85,2002
Certain conditions originating in the perinatal period,20-24,High School Graduate,500 - 999,672 - 8736,48,2677,18.05,2002
Certain conditions originating in the perinatal period,20-24,High School Graduate,1000 - 1499,1 - 23,28,3129,9.08,2002
Certain conditions originating in the perinatal period,20-24,High School Graduate,1000 - 1499,24 - 144,20,3129,6.49,2002
Certain conditions originating in the perinatal period,20-24,High School Graduate,1000 - 1499,189 - 648,30,3129,9.64,2002
Certain conditions originating in the perinatal period,20-24,High School Graduate,1500 - 1999,0 - 1,13,6653,1.97,2002
Certain conditions originating in the perinatal period,20-24,High School Graduate,1500 - 1999,1 - 23,11,6653,1.68,2002
Certain conditions originating in the perinatal period,20-24,High School Graduate,1500 - 1999,24 - 144,11,6653,1.68,2002
Certain conditions originating in the perinatal period,20-24,High School Graduate,1500 - 1999,189 - 648,14,6653,2.12,2002
Certain conditions originating in the perinatal period,20-24,High School Graduate,2000 - 2499,24 - 144,11,22791,0.49,2002
Certain conditions originating in the perinatal period,20-24,High School Graduate,2500 - 2999,24 - 144,11,85139,0.13,2002
Certain conditions originating in the perinatal period,20-24,Some College Education,200 - 499,24 - 144,14,337,42.06,2002
Certain conditions originating in the perinatal period,20-24,Some College Education,500 - 999,0 - 1,55,1295,42.14,2002
Certain conditions originating in the perinatal period,20-24,Some College Education,500 - 999,24 - 144,67,1295,51.51,2002
Certain conditions originating in the perinatal period,20-24,Some College Education,500 - 999,189 - 648,79,1295,61.32,2002
Certain conditions originating in the perinatal period,20-24,Some College Education,500 - 999,672 - 8736,16,1295,12.41,2002
Certain conditions originating in the perinatal period,20-24,Some College Education,1000 - 1499,189 - 648,15,1433,10.53,2002
Certain conditions originating in the perinatal period,20-24,College Graduate or Higher,200 - 499,0 - 1,16,74,218.68,2002
